Page URL,Source,Followers,Date,Time,Time Zone,Post Type,Interactions,Post Message,Post Link
Facebook.com/Txrebels,Heart of Texas,213608,2017-04-25,18:28:05 , GMT-0400,Facebook,3728,,https://www.facebook.com/txrebels/posts/1205244429597378
Facebook.com/Txrebels,Heart of Texas,244872,2017-08-04,11:00:00 , GMT-0400,Facebook,3722,,https://www.facebook.com/txrebels/posts/1307197556068731
Facebook.com/Txrebels,Heart of Texas,222325,2017-05-31,19:01:00 , GMT-0400,Facebook,3718,,https://www.facebook.com/txrebels/posts/1237693616352459
Facebook.com/Txrebels,Heart of Texas,217099,2017-05-08,16:51:00 , GMT-0400,Facebook,3709,,https://www.facebook.com/txrebels/posts/1203134236475064
Facebook.com/Txrebels,Heart of Texas,159406,2016-12-07,14:07:38 , GMT-0500,Facebook,3708,,https://www.facebook.com/txrebels/posts/1066611130127376
Facebook.com/Txrebels,Heart of Texas,169055,2017-01-08,17:00:02 , GMT-0500,Facebook,3703,,https://www.facebook.com/txrebels/posts/1086264041495418
Facebook.com/Txrebels,Heart of Texas,234260,2017-07-03,18:30:00 , GMT-0400,Facebook,3697,,https://www.facebook.com/txrebels/posts/1273898899398597
Facebook.com/Txrebels,Heart of Texas,234858,2017-07-06,19:30:00 , GMT-0400,Facebook,3692,,https://www.facebook.com/txrebels/posts/1274938492627971
Facebook.com/Txrebels,Heart of Texas,192608,2017-03-16,19:30:00 , GMT-0400,Facebook,3681,,https://www.facebook.com/txrebels/posts/1160338044088017
Facebook.com/Txrebels,Heart of Texas,235067,2017-07-07,16:59:00 , GMT-0400,Facebook,3656,,https://www.facebook.com/txrebels/posts/1274939979294489
Facebook.com/Txrebels,Heart of Texas,223542,2017-06-06,18:00:00 , GMT-0400,Facebook,3655,,https://www.facebook.com/txrebels/posts/1244835545638266
Facebook.com/Txrebels,Heart of Texas,170235,2017-01-12,18:30:00 , GMT-0500,Facebook,3654,,https://www.facebook.com/txrebels/posts/1098384036950085
Facebook.com/Txrebels,Heart of Texas,202354,2017-04-11,18:56:22 , GMT-0400,Facebook,3654,,https://www.facebook.com/txrebels/posts/1188652037923284
Facebook.com/Txrebels,Heart of Texas,166820,2017-01-01,18:00:00 , GMT-0500,Facebook,3653,,https://www.facebook.com/txrebels/posts/1081142598674229
Facebook.com/Txrebels,Heart of Texas,189458,2017-03-07,18:30:01 , GMT-0500,Facebook,3653,,https://www.facebook.com/txrebels/posts/1151232641665224
Facebook.com/Txrebels,Heart of Texas,158385,2016-12-02,19:00:00 , GMT-0500,Facebook,3643,,https://www.facebook.com/txrebels/posts/1061200360668453
Facebook.com/Txrebels,Heart of Texas,174377,2017-01-29,15:06:00 , GMT-0500,Facebook,3627,,https://www.facebook.com/txrebels/posts/1112082252246930
Facebook.com/Txrebels,Heart of Texas,234260,2017-07-02,18:30:00 , GMT-0400,Facebook,3623,,https://www.facebook.com/txrebels/posts/1270851503036670
Facebook.com/Txrebels,Heart of Texas,233490,2017-06-29,19:30:00 , GMT-0400,Facebook,3622,,https://www.facebook.com/txrebels/posts/1269743236480830
Facebook.com/Txrebels,Heart of Texas,246400,2017-08-10,17:00:00 , GMT-0400,Facebook,3618,,https://www.facebook.com/txrebels/posts/1312843785504108
Facebook.com/Txrebels,Heart of Texas,173373,2017-01-25,15:59:01 , GMT-0500,Facebook,3613,,https://www.facebook.com/txrebels/posts/1112077872247368
Facebook.com/Txrebels,Heart of Texas,249770,2017-08-23,19:30:00 , GMT-0400,Facebook,3604,,https://www.facebook.com/txrebels/posts/1327047857417034
Facebook.com/Txrebels,Heart of Texas,173141,2017-01-24,15:59:01 , GMT-0500,Facebook,3600,,https://www.facebook.com/txrebels/posts/1110827865705702
Facebook.com/Txrebels,Heart of Texas,173588,2017-01-26,19:00:00 , GMT-0500,Facebook,3594,,https://www.facebook.com/txrebels/posts/1113334278788394
Facebook.com/Txrebels,Heart of Texas,239570,2017-07-18,20:00:00 , GMT-0400,Facebook,3591,,https://www.facebook.com/txrebels/posts/1289137381208082
Facebook.com/Txrebels,Heart of Texas,225116,2017-06-12,16:59:00 , GMT-0400,Facebook,3584,,https://www.facebook.com/txrebels/posts/1248371541951333
Facebook.com/Txrebels,Heart of Texas,175396,2017-02-01,17:00:01 , GMT-0500,Facebook,3565,,https://www.facebook.com/txrebels/posts/1120318078090014
Facebook.com/Txrebels,Heart of Texas,164428,2016-12-27,17:30:00 , GMT-0500,Facebook,3558,,https://www.facebook.com/txrebels/posts/1084820038306485
Facebook.com/Txrebels,Heart of Texas,170235,2017-01-12,18:00:00 , GMT-0500,Facebook,3555,,https://www.facebook.com/txrebels/posts/1098383193616836
Facebook.com/Txrebels,Heart of Texas,163299,2016-12-22,15:59:01 , GMT-0500,Facebook,3541,,https://www.facebook.com/txrebels/posts/1080890952032727
Facebook.com/Txrebels,Heart of Texas,223740,2017-06-07,16:34:00 , GMT-0400,Facebook,3540,,https://www.facebook.com/txrebels/posts/1246152815506539
Facebook.com/Txrebels,Heart of Texas,171919,2017-01-18,17:30:00 , GMT-0500,Facebook,3538,,https://www.facebook.com/txrebels/posts/1104072139714608
Facebook.com/Txrebels,Heart of Texas,163007,2016-12-21,15:48:00 , GMT-0500,Facebook,3536,,https://www.facebook.com/txrebels/posts/1080288355426320
Facebook.com/Txrebels,Heart of Texas,172787,2017-01-22,15:59:10 , GMT-0500,Facebook,3535,,https://www.facebook.com/txrebels/posts/1104075866380902
Facebook.com/Txrebels,Heart of Texas,237521,2017-07-13,20:00:00 , GMT-0400,Facebook,3530,,https://www.facebook.com/txrebels/posts/1283707675084386
Facebook.com/Txrebels,Heart of Texas,178061,2017-02-08,18:00:00 , GMT-0500,Facebook,3514,,https://www.facebook.com/txrebels/posts/1127305930724562
Facebook.com/Txrebels,Heart of Texas,168668,2017-01-07,18:00:00 , GMT-0500,Facebook,3509,,https://www.facebook.com/txrebels/posts/1084828641638958
Facebook.com/Txrebels,Heart of Texas,233888,2017-07-01,16:24:00 , GMT-0400,Facebook,3506,,https://www.facebook.com/txrebels/posts/1267429636712190
Facebook.com/Txrebels,Heart of Texas,196759,2017-03-26,20:00:00 , GMT-0400,Facebook,3499,,https://www.facebook.com/txrebels/posts/1167865983335223
Facebook.com/Txrebels,Heart of Texas,192166,2017-03-14,16:59:01 , GMT-0400,Facebook,3496,,https://www.facebook.com/txrebels/posts/1158599134261908
Facebook.com/Txrebels,Heart of Texas,225116,2017-06-12,18:30:00 , GMT-0400,Facebook,3487,,https://www.facebook.com/txrebels/posts/1248376515284169
Facebook.com/Txrebels,Heart of Texas,169055,2017-01-08,18:28:00 , GMT-0500,Facebook,3477,,https://www.facebook.com/txrebels/posts/1084832244971931
Facebook.com/Txrebels,Heart of Texas,236882,2017-07-12,18:40:00 , GMT-0400,Facebook,3458,,https://www.facebook.com/txrebels/posts/1282906631831157
Facebook.com/Txrebels,Heart of Texas,249770,2017-08-23,15:00:00 , GMT-0400,Facebook,3453,,https://www.facebook.com/txrebels/posts/1327027557419064
Facebook.com/Txrebels,Heart of Texas,167106,2017-01-02,18:00:00 , GMT-0500,Facebook,3451,,https://www.facebook.com/txrebels/posts/1080294472092375
Facebook.com/Txrebels,Heart of Texas,248927,2017-08-18,18:30:00 , GMT-0400,Facebook,3450,,https://www.facebook.com/txrebels/posts/1321899684598518
Facebook.com/Txrebels,Heart of Texas,245505,2017-08-07,19:00:00 , GMT-0400,Facebook,3433,,https://www.facebook.com/txrebels/posts/1310209312434222
Facebook.com/Txrebels,Heart of Texas,240598,2017-07-25,14:00:00 , GMT-0400,Facebook,3431,,https://www.facebook.com/txrebels/posts/1296850990436721
Facebook.com/Txrebels,Heart of Texas,185339,2017-02-27,15:00:02 , GMT-0500,Facebook,3426,,https://www.facebook.com/txrebels/posts/1144265562361932
Facebook.com/Txrebels,Heart of Texas,216268,2017-05-06,16:00:00 , GMT-0400,Facebook,3422,,https://www.facebook.com/txrebels/posts/1203128969808924
Facebook.com/Txrebels,Heart of Texas,183745,2017-02-23,15:00:02 , GMT-0500,Facebook,3412,,https://www.facebook.com/txrebels/posts/1138882489566906
Facebook.com/Txrebels,Heart of Texas,166820,2016-12-31,19:00:00 , GMT-0500,Facebook,3412,,https://www.facebook.com/txrebels/posts/1084825151639307
Facebook.com/Txrebels,Heart of Texas,213056,2017-04-24,18:58:00 , GMT-0400,Facebook,3410,,https://www.facebook.com/txrebels/posts/1204009329720888
Facebook.com/Txrebels,Heart of Texas,249261,2017-08-20,20:00:00 , GMT-0400,Facebook,3408,,https://www.facebook.com/txrebels/posts/1321888791266274
Facebook.com/Txrebels,Heart of Texas,190420,2017-03-08,19:00:14 , GMT-0500,Facebook,3407,,https://www.facebook.com/txrebels/posts/1151237731664715
Facebook.com/Txrebels,Heart of Texas,220906,2017-05-22,16:21:00 , GMT-0400,Facebook,3401,,https://www.facebook.com/txrebels/posts/1229355273852960
Facebook.com/Txrebels,Heart of Texas,211203,2017-04-19,18:30:00 , GMT-0400,Facebook,3398,,https://www.facebook.com/txrebels/posts/1198123980309423
Facebook.com/Txrebels,Heart of Texas,219647,2017-05-17,18:28:00 , GMT-0400,Facebook,3391,,https://www.facebook.com/txrebels/posts/1224874527634368
Facebook.com/Txrebels,Heart of Texas,237521,2017-07-14,16:02:00 , GMT-0400,Facebook,3388,,https://www.facebook.com/txrebels/posts/1285040268284460
Facebook.com/Txrebels,Heart of Texas,200519,2017-04-02,20:02:00 , GMT-0400,Facebook,3386,,https://www.facebook.com/txrebels/posts/1173081479480340
Facebook.com/Txrebels,Heart of Texas,171023,2017-01-14,8:59:01 , GMT-0500,Facebook,3386,,https://www.facebook.com/txrebels/posts/1099193703535785
Facebook.com/Txrebels,Heart of Texas,245850,2017-08-08,16:00:00 , GMT-0400,Facebook,3366,,https://www.facebook.com/txrebels/posts/1311141482341005
Facebook.com/Txrebels,Heart of Texas,202767,2017-04-12,16:30:01 , GMT-0400,Facebook,3350,,https://www.facebook.com/txrebels/posts/1189895954465559
Facebook.com/Txrebels,Heart of Texas,162279,2016-12-19,14:08:00 , GMT-0500,Facebook,3345,,https://www.facebook.com/txrebels/posts/1078608762260946
Facebook.com/Txrebels,Heart of Texas,162646,2016-12-20,15:52:00 , GMT-0500,Facebook,3338,,https://www.facebook.com/txrebels/posts/1079439552177867
Facebook.com/Txrebels,Heart of Texas,247358,2017-08-13,20:00:00 , GMT-0400,Facebook,3335,,https://www.facebook.com/txrebels/posts/1314034032051750
Facebook.com/Txrebels,Heart of Texas,200009,2017-03-31,16:55:00 , GMT-0400,Facebook,3329,,https://www.facebook.com/txrebels/posts/1173074129481075
Facebook.com/Txrebels,Heart of Texas,216631,2017-05-07,19:04:00 , GMT-0400,Facebook,3323,,https://www.facebook.com/txrebels/posts/1203149556473532
Facebook.com/Txrebels,Heart of Texas,169397,2017-01-09,15:59:00 , GMT-0500,Facebook,3320,,https://www.facebook.com/txrebels/posts/1095723913882764
Facebook.com/Txrebels,Heart of Texas,192820,2017-03-17,19:30:00 , GMT-0400,Facebook,3316,,https://www.facebook.com/txrebels/posts/1161190274002794
Facebook.com/Txrebels,Heart of Texas,210500,2017-04-17,16:00:00 , GMT-0400,Facebook,3310,,https://www.facebook.com/txrebels/posts/1195827930539028
Facebook.com/Txrebels,Heart of Texas,188621,2017-03-05,17:00:00 , GMT-0500,Facebook,3309,,https://www.facebook.com/txrebels/posts/1146910095430812
Facebook.com/Txrebels,Heart of Texas,235294,2017-07-08,19:30:00 , GMT-0400,Facebook,3307,,https://www.facebook.com/txrebels/posts/1274944699294017
Facebook.com/Txrebels,Heart of Texas,211203,2017-04-19,20:00:00 , GMT-0400,Facebook,3298,,https://www.facebook.com/txrebels/posts/1198125330309288
Facebook.com/Txrebels,Heart of Texas,200283,2017-04-01,15:58:00 , GMT-0400,Facebook,3293,,https://www.facebook.com/txrebels/posts/1173077569480731
Facebook.com/Txrebels,Heart of Texas,175396,2017-01-31,18:30:00 , GMT-0500,Facebook,3289,,https://www.facebook.com/txrebels/posts/1117909211664234
Facebook.com/Txrebels,Heart of Texas,174651,2017-01-30,18:13:00 , GMT-0500,Facebook,3278,,https://www.facebook.com/txrebels/posts/1117911081664047
Facebook.com/Txrebels,Heart of Texas,193055,2017-03-18,16:57:01 , GMT-0400,Facebook,3270,,https://www.facebook.com/txrebels/posts/1157614237693731
Facebook.com/Txrebels,Heart of Texas,159148,2016-12-06,10:00:00 , GMT-0500,Facebook,3263,,https://www.facebook.com/txrebels/posts/1065334100255079
Facebook.com/Txrebels,Heart of Texas,243663,2017-07-31,12:00:00 , GMT-0400,Facebook,3253,,https://www.facebook.com/txrebels/posts/1303329563122197
Facebook.com/Txrebels,Heart of Texas,242468,2017-07-29,19:30:00 , GMT-0400,Facebook,3253,,https://www.facebook.com/txrebels/posts/1301390129982807
Facebook.com/Txrebels,Heart of Texas,163826,2016-12-24,18:30:00 , GMT-0500,Facebook,3249,,https://www.facebook.com/txrebels/posts/1079441728844316
Facebook.com/Txrebels,Heart of Texas,234858,2017-07-06,18:00:00 , GMT-0400,Facebook,3247,,https://www.facebook.com/txrebels/posts/1274936922628128
Facebook.com/Txrebels,Heart of Texas,163522,2016-12-23,17:30:00 , GMT-0500,Facebook,3241,,https://www.facebook.com/txrebels/posts/1081751445280011
Facebook.com/Txrebels,Heart of Texas,164814,2016-12-28,18:00:00 , GMT-0500,Facebook,3230,,https://www.facebook.com/txrebels/posts/1085633148225174
Facebook.com/Txrebels,Heart of Texas,219114,2017-05-14,19:05:00 , GMT-0400,Facebook,3216,,https://www.facebook.com/txrebels/posts/1220443474744140
Facebook.com/Txrebels,Heart of Texas,181187,2017-02-16,17:00:03 , GMT-0500,Facebook,3206,,https://www.facebook.com/txrebels/posts/1134062006715621
Facebook.com/Txrebels,Heart of Texas,193568,2017-03-20,19:00:42 , GMT-0400,Facebook,3204,,https://www.facebook.com/txrebels/posts/1163870073734814
Facebook.com/Txrebels,Heart of Texas,210500,2017-04-17,9:58:16 , GMT-0400,Facebook,3202,,https://www.facebook.com/txrebels/posts/1195746777213810
Facebook.com/Txrebels,Heart of Texas,200009,2017-03-31,18:57:00 , GMT-0400,Facebook,3195,,https://www.facebook.com/txrebels/posts/1173077086147446
Facebook.com/Txrebels,Heart of Texas,225116,2017-06-12,19:00:00 , GMT-0400,Facebook,3188,,https://www.facebook.com/txrebels/posts/1248378391950648
Facebook.com/Txrebels,Heart of Texas,217099,2017-05-08,19:05:00 , GMT-0400,Facebook,3182,,https://www.facebook.com/txrebels/posts/1203149973140157
Facebook.com/Txrebels,Heart of Texas,225116,2017-06-12,19:30:00 , GMT-0400,Facebook,3180,,https://www.facebook.com/txrebels/posts/1248379708617183
Facebook.com/Txrebels,Heart of Texas,217099,2017-05-08,18:00:45 , GMT-0400,Facebook,3179,,https://www.facebook.com/txrebels/posts/1203143189807502
Facebook.com/Txrebels,Heart of Texas,239570,2017-07-19,19:00:00 , GMT-0400,Facebook,3172,,https://www.facebook.com/txrebels/posts/1290148601106960
Facebook.com/Txrebels,Heart of Texas,197903,2017-03-27,10:00:00 , GMT-0400,Facebook,3171,,https://www.facebook.com/txrebels/posts/1170658689722619
Facebook.com/Txrebels,Heart of Texas,240491,2017-07-24,18:00:00 , GMT-0400,Facebook,3162,,https://www.facebook.com/txrebels/posts/1295513077237179
Facebook.com/Txrebels,Heart of Texas,170660,2017-01-13,18:30:01 , GMT-0500,Facebook,3158,,https://www.facebook.com/txrebels/posts/1099307133524442
Facebook.com/Txrebels,Heart of Texas,180581,2017-02-14,15:00:01 , GMT-0500,Facebook,3156,,https://www.facebook.com/txrebels/posts/1132248200230335
Facebook.com/Txrebels,Heart of Texas,158557,2016-12-03,18:00:00 , GMT-0500,Facebook,3156,,https://www.facebook.com/txrebels/posts/1061205657334590
Facebook.com/Txrebels,Heart of Texas,169397,2017-01-09,18:07:00 , GMT-0500,Facebook,3144,,https://www.facebook.com/txrebels/posts/1095724780549344
Facebook.com/Txrebels,Heart of Texas,189051,2017-03-06,18:00:00 , GMT-0500,Facebook,3136,,https://www.facebook.com/txrebels/posts/1150333088421846
Facebook.com/Txrebels,Heart of Texas,231749,2017-06-21,16:00:00 , GMT-0400,Facebook,3136,,https://www.facebook.com/txrebels/posts/1261486817306472
Facebook.com/Txrebels,Heart of Texas,193310,2017-03-19,20:00:00 , GMT-0400,Facebook,3135,,https://www.facebook.com/txrebels/posts/1161201520668336
Facebook.com/Txrebels,Heart of Texas,215610,2017-05-03,19:00:00 , GMT-0400,Facebook,3134,,https://www.facebook.com/txrebels/posts/1203146213140533
Facebook.com/Txrebels,Heart of Texas,236610,2017-07-11,19:02:00 , GMT-0400,Facebook,3133,,https://www.facebook.com/txrebels/posts/1281924931929327
Facebook.com/Txrebels,Heart of Texas,202154,2017-04-10,18:00:00 , GMT-0400,Facebook,3128,,https://www.facebook.com/txrebels/posts/1187311261390695
Facebook.com/Txrebels,Heart of Texas,160428,2016-12-13,15:59:00 , GMT-0500,Facebook,3117,,https://www.facebook.com/txrebels/posts/1072902202831602
Facebook.com/Txrebels,Heart of Texas,191401,2017-03-11,19:00:00 , GMT-0500,Facebook,3117,,https://www.facebook.com/txrebels/posts/1151240901664398
Facebook.com/Txrebels,Heart of Texas,158944,2016-12-05,11:00:01 , GMT-0500,Facebook,3113,,https://www.facebook.com/txrebels/posts/1064170127038143
Facebook.com/Txrebels,Heart of Texas,224320,2017-06-11,18:00:00 , GMT-0400,Facebook,3113,,https://www.facebook.com/txrebels/posts/1248367651951722
Facebook.com/Txrebels,Heart of Texas,164814,2016-12-28,18:31:00 , GMT-0500,Facebook,3110,,https://www.facebook.com/txrebels/posts/1085633328225156
Facebook.com/Txrebels,Heart of Texas,225723,2017-06-14,18:02:00 , GMT-0400,Facebook,3107,,https://www.facebook.com/txrebels/posts/1254079658047188
Facebook.com/Txrebels,Heart of Texas,204064,2017-04-13,16:59:00 , GMT-0400,Facebook,3105,,https://www.facebook.com/txrebels/posts/1191170551004766
Facebook.com/Txrebels,Heart of Texas,189051,2017-03-06,19:00:00 , GMT-0500,Facebook,3097,,https://www.facebook.com/txrebels/posts/1150333691755119
Facebook.com/Txrebels,Heart of Texas,220136,2017-05-20,19:00:00 , GMT-0400,Facebook,3089,,https://www.facebook.com/txrebels/posts/1226804294108058
Facebook.com/Txrebels,Heart of Texas,236882,2017-07-12,16:10:00 , GMT-0400,Facebook,3088,,https://www.facebook.com/txrebels/posts/1282906241831196
Facebook.com/Txrebels,Heart of Texas,166820,2017-01-01,19:00:00 , GMT-0500,Facebook,3087,,https://www.facebook.com/txrebels/posts/1081144138674075
Facebook.com/Txrebels,Heart of Texas,239570,2017-07-18,22:00:00 , GMT-0400,Facebook,3082,,https://www.facebook.com/txrebels/posts/1289141037874383
Facebook.com/Txrebels,Heart of Texas,163522,2016-12-23,14:59:00 , GMT-0500,Facebook,3077,,https://www.facebook.com/txrebels/posts/1081144835340672
Facebook.com/Txrebels,Heart of Texas,188141,2017-03-04,9:10:00 , GMT-0500,Facebook,3076,,https://www.facebook.com/txrebels/posts/1147630332025455
Facebook.com/Txrebels,Heart of Texas,215476,2017-05-02,16:00:00 , GMT-0400,Facebook,3075,,https://www.facebook.com/txrebels/posts/1203127279809093
Facebook.com/Txrebels,Heart of Texas,233349,2017-06-28,16:00:00 , GMT-0400,Facebook,3070,,https://www.facebook.com/txrebels/posts/1267427586712395
Facebook.com/Txrebels,Heart of Texas,199696,2017-03-30,20:20:04 , GMT-0400,Facebook,3066,,https://www.facebook.com/txrebels/posts/1174011159387372
Facebook.com/Txrebels,Heart of Texas,236308,2017-07-10,16:59:00 , GMT-0400,Facebook,3051,,https://www.facebook.com/txrebels/posts/1280886352033185
Facebook.com/Txrebels,Heart of Texas,198622,2017-03-28,16:59:00 , GMT-0400,Facebook,3050,,https://www.facebook.com/txrebels/posts/1171920912929730
Facebook.com/Txrebels,Heart of Texas,219114,2017-05-14,20:09:00 , GMT-0400,Facebook,3047,,https://www.facebook.com/txrebels/posts/1220446568077164
Facebook.com/Txrebels,Heart of Texas,180581,2017-02-14,19:00:02 , GMT-0500,Facebook,3027,,https://www.facebook.com/txrebels/posts/1132261196895702
Facebook.com/Txrebels,Heart of Texas,244071,2017-08-01,14:00:00 , GMT-0400,Facebook,3018,,https://www.facebook.com/txrebels/posts/1304270443028109
Facebook.com/Txrebels,Heart of Texas,168668,2017-01-07,18:30:01 , GMT-0500,Facebook,3011,,https://www.facebook.com/txrebels/posts/1084829041638918
Facebook.com/Txrebels,Heart of Texas,234858,2017-07-06,16:06:00 , GMT-0400,Facebook,3006,,https://www.facebook.com/txrebels/posts/1274936302628190
Facebook.com/Txrebels,Heart of Texas,170660,2017-01-13,17:00:00 , GMT-0500,Facebook,2999,,https://www.facebook.com/txrebels/posts/1099305853524570
Facebook.com/Txrebels,Heart of Texas,239318,2017-07-18,16:00:00 , GMT-0400,Facebook,2983,,https://www.facebook.com/txrebels/posts/1288918404563313
Facebook.com/Txrebels,Heart of Texas,163299,2016-12-22,17:00:00 , GMT-0500,Facebook,2980,,https://www.facebook.com/txrebels/posts/1080891028699386
Facebook.com/Txrebels,Heart of Texas,249618,2017-08-22,19:00:00 , GMT-0400,Facebook,2977,,https://www.facebook.com/txrebels/posts/1326102224178264
Facebook.com/Txrebels,Heart of Texas,165337,2016-12-29,17:30:00 , GMT-0500,Facebook,2975,,https://www.facebook.com/txrebels/posts/1086229654832190
Facebook.com/Txrebels,Heart of Texas,188141,2017-03-04,18:59:42 , GMT-0500,Facebook,2963,,https://www.facebook.com/txrebels/posts/1145208722267616
Facebook.com/Txrebels,Heart of Texas,227477,2017-06-16,18:28:00 , GMT-0400,Facebook,2963,,https://www.facebook.com/txrebels/posts/1256346221153865
Facebook.com/Txrebels,Heart of Texas,243150,2017-07-30,19:30:00 , GMT-0400,Facebook,2953,,https://www.facebook.com/txrebels/posts/1301392743315879
Facebook.com/Txrebels,Heart of Texas,192608,2017-03-16,20:00:00 , GMT-0400,Facebook,2901,,https://www.facebook.com/txrebels/posts/1160338507421304
Facebook.com/Txrebels,Heart of Texas,183745,2017-02-23,9:00:01 , GMT-0500,Facebook,2896,,https://www.facebook.com/txrebels/posts/1138782082910280
Facebook.com/Txrebels,Heart of Texas,187507,2017-03-03,18:30:00 , GMT-0500,Facebook,2869,,https://www.facebook.com/txrebels/posts/1147665928688562
Facebook.com/Txrebels,Heart of Texas,225270,2017-06-13,16:00:00 , GMT-0400,Facebook,2819,,https://www.facebook.com/txrebels/posts/1252950518160102
Facebook.com/Txrebels,Heart of Texas,224320,2017-06-10,19:00:00 , GMT-0400,Facebook,2812,,https://www.facebook.com/txrebels/posts/1248365401951947
Facebook.com/Txrebels,Heart of Texas,213608,2017-04-25,20:31:20 , GMT-0400,Facebook,2795,,https://www.facebook.com/txrebels/posts/1205246059597215
Facebook.com/Txrebels,Heart of Texas,170660,2017-01-13,8:58:01 , GMT-0500,Facebook,2791,,https://www.facebook.com/txrebels/posts/1099193580202464
Facebook.com/Txrebels,Heart of Texas,219951,2017-05-19,18:00:00 , GMT-0400,Facebook,2755,,https://www.facebook.com/txrebels/posts/1226792957442525
Facebook.com/Txrebels,Heart of Texas,158944,2016-12-05,15:00:00 , GMT-0500,Facebook,2744,,https://www.facebook.com/txrebels/posts/1064171520371337
Facebook.com/Txrebels,Heart of Texas,245850,2017-08-08,16:30:00 , GMT-0400,Facebook,2716,,https://www.facebook.com/txrebels/posts/1311141812340972
Facebook.com/Txrebels,Heart of Texas,220136,2017-05-19,20:50:00 , GMT-0400,Facebook,2673,,https://www.facebook.com/txrebels/posts/1226803610774793
Facebook.com/Txrebels,Heart of Texas,196759,2017-03-26,18:00:00 , GMT-0400,Facebook,2569,,https://www.facebook.com/txrebels/posts/1167569916698163
